,Argument ID,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Conclusion,Stance,Premise,Cleaned_Premise,Cleaned_Conclusion,Cleaned_BOW,Cosine_Similarity_Self-direction: thought,Cosine_Similarity_Self-direction: action,Cosine_Similarity_Stimulation,Cosine_Similarity_Hedonism,Cosine_Similarity_Achievement,Cosine_Similarity_Power: dominance,Cosine_Similarity_Power: resources,Cosine_Similarity_Face,Cosine_Similarity_Security: personal,Cosine_Similarity_Security: societal,Cosine_Similarity_Tradition,Cosine_Similarity_Conformity: rules,Cosine_Similarity_Conformity: interpersonal,Cosine_Similarity_Humility,Cosine_Similarity_Benevolence: caring,Cosine_Similarity_Benevolence: dependability,Cosine_Similarity_Universalism: concern,Cosine_Similarity_Universalism: nature,Cosine_Similarity_Universalism: tolerance,Cosine_Similarity_Universalism: objectivity
4716,A19466,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Homeschooling should be banned,against,homeschooling can be best for those with alternative learning needs,"['homeschooling', 'best', 'alternative', 'learning', 'need']","['homeschooling', 'banned']",homeschooling can be best for those with alternative learning needs Homeschooling should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4717,A20020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,We should limit judicial activism,against,judicial activism is a control key put in place for counterbalance the overuse of power of law,"['judicial', 'activism', 'control', 'key', 'put', 'place', 'counterbalance', 'overuse', 'power', 'law']","['limit', 'judicial', 'activism']",judicial activism is a control key put in place for counterbalance the overuse of power of law We should limit judicial activism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4718,A20026,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Homeschooling should be banned,against,we have already proven that home-schooled kids attend more extra-curricular activities than public-school kids,"['already', 'proven', 'homeschooled', 'kid', 'attend', 'extracurricular', 'activity', 'publicschool', 'kid']","['homeschooling', 'banned']",we have already proven that home-schooled kids attend more extra-curricular activities than public-school kids Homeschooling should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4719,A20028,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,We should oppose collectivism,in favor of,collectivism is a harmful ideology that puts members of groups against each other.,"['collectivism', 'harmful', 'ideology', 'put', 'member', 'group']","['oppose', 'collectivism']",collectivism is a harmful ideology that puts members of groups against each other. We should oppose collectivism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4720,A20047,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should oppose collectivism,against,collectivism gives people something to work on as a team and builds relationships.,"['collectivism', 'give', 'people', 'something', 'work', 'team', 'build', 'relationship']","['oppose', 'collectivism']",collectivism gives people something to work on as a team and builds relationships. We should oppose collectivism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4721,A20049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,We should subsidize student loans,in favor of,subsidizing student loans will enable many more people the opportunity to attend college,"['subsidizing', 'student', 'loan', 'enable', 'many', 'people', 'opportunity', 'attend', 'college']","['subsidize', 'student', 'loan']",subsidizing student loans will enable many more people the opportunity to attend college We should subsidize student loans in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4722,A20050,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,We should subsidize student loans,against,there are better things the government can do with that money.,"['better', 'thing', 'government', 'money']","['subsidize', 'student', 'loan']",there are better things the government can do with that money. We should subsidize student loans against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4723,A20071,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Homeopathy brings more harm than good,in favor of,"if not used correctly and for the right symptoms, it could cause serious side effects or make a condition worse.","['used', 'correctly', 'right', 'symptom', 'could', 'cause', 'serious', 'side', 'effect', 'make', 'condition', 'worse']","['homeopathy', 'brings', 'harm', 'good']","if not used correctly and for the right symptoms, it could cause serious side effects or make a condition worse. Homeopathy brings more harm than good in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4724,A20074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,We should legalize sex selection,in favor of,sex selection should be a choice for parents to make and therefore should be legalized.,"['sex', 'selection', 'choice', 'parent', 'make', 'therefore', 'legalized']","['legalize', 'sex', 'selection']",sex selection should be a choice for parents to make and therefore should be legalized. We should legalize sex selection in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4725,A20079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Homeopathy brings more harm than good,against,homeopathy has been proven to work by many different studies.,"['homeopathy', 'proven', 'work', 'many', 'different', 'study']","['homeopathy', 'brings', 'harm', 'good']",homeopathy has been proven to work by many different studies. Homeopathy brings more harm than good against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4726,A20084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,We should ban missionary work,in favor of,missionary work has historically been used to oppress people and often does not help the areas in which it is tried,"['missionary', 'work', 'historically', 'used', 'oppress', 'people', 'often', 'help', 'area', 'tried']","['ban', 'missionary', 'work']",missionary work has historically been used to oppress people and often does not help the areas in which it is tried We should ban missionary work in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4727,A20094,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Homeopathy brings more harm than good,against,homeopathy allows for natural healing and care rather than being vulnerable to unknown dangers of chemicals in regards to such.,"['homeopathy', 'allows', 'natural', 'healing', 'care', 'rather', 'vulnerable', 'unknown', 'danger', 'chemical', 'regard']","['homeopathy', 'brings', 'harm', 'good']",homeopathy allows for natural healing and care rather than being vulnerable to unknown dangers of chemicals in regards to such. Homeopathy brings more harm than good against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4728,A20108,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,We should ban missionary work,against,missionary work is important to help educate those in third world countries so they can improve their way of life.,"['missionary', 'work', 'important', 'help', 'educate', 'third', 'world', 'country', 'improve', 'way', 'life']","['ban', 'missionary', 'work']",missionary work is important to help educate those in third world countries so they can improve their way of life. We should ban missionary work against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4729,A20141,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,We should subsidize student loans,in favor of,providing help in paying student loans will lift a financial burden off of students and allow them to become more indepedent.,"['providing', 'help', 'paying', 'student', 'loan', 'lift', 'financial', 'burden', 'student', 'allow', 'become', 'indepedent']","['subsidize', 'student', 'loan']",providing help in paying student loans will lift a financial burden off of students and allow them to become more indepedent. We should subsidize student loans in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4730,A20168,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,We should subsidize student loans,in favor of,Student loans are necessary to be able to afford  the cost of college. Subsidizing the loans allows more people to  gt a degree and not have to leave to earn an income before they finish.,"['student', 'loan', 'necessary', 'able', 'afford', 'cost', 'college', 'subsidizing', 'loan', 'allows', 'people', 'gt', 'degree', 'leave', 'earn', 'income', 'finish']","['subsidize', 'student', 'loan']",Student loans are necessary to be able to afford  the cost of college. Subsidizing the loans allows more people to  gt a degree and not have to leave to earn an income before they finish. We should subsidize student loans in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4731,A20176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,We should legalize sex selection,against,we should not legalize sex selection because this goes against the natural laws of nature.,"['legalize', 'sex', 'selection', 'go', 'natural', 'law', 'nature']","['legalize', 'sex', 'selection']",we should not legalize sex selection because this goes against the natural laws of nature. We should legalize sex selection against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4732,A20181,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Homeopathy brings more harm than good,against,homeopathy provides symptom relief without many of the side effects that are common with mainstream medications.,"['homeopathy', 'provides', 'symptom', 'relief', 'without', 'many', 'side', 'effect', 'common', 'mainstream', 'medication']","['homeopathy', 'brings', 'harm', 'good']",homeopathy provides symptom relief without many of the side effects that are common with mainstream medications. Homeopathy brings more harm than good against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4733,A20184,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,We should oppose collectivism,against,collectivism promotes a greater sense of community where people care about each other's welfare.,"['collectivism', 'promotes', 'greater', 'sense', 'community', 'people', 'care', 'others', 'welfare']","['oppose', 'collectivism']",collectivism promotes a greater sense of community where people care about each other's welfare. We should oppose collectivism against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4734,A20185,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,We should ban missionary work,against,missionary work is an effective way to bring christianity to the rest of the world,"['missionary', 'work', 'effective', 'way', 'bring', 'christianity', 'rest', 'world']","['ban', 'missionary', 'work']",missionary work is an effective way to bring christianity to the rest of the world We should ban missionary work against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4735,A20194,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,We should ban missionary work,in favor of,"missionary work is dangerous, often occurring in war torn areas. missionaries are often young adults without world experience who are unaware of how to defend themselves in unknown lands.","['missionary', 'work', 'dangerous', 'often', 'occurring', 'war', 'torn', 'area', 'missionary', 'often', 'young', 'adult', 'without', 'world', 'experience', 'unaware', 'defend', 'unknown', 'land']","['ban', 'missionary', 'work']","missionary work is dangerous, often occurring in war torn areas. missionaries are often young adults without world experience who are unaware of how to defend themselves in unknown lands. We should ban missionary work in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4736,A20195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Homeschooling should be banned,against,a parent knows best what is good for their kid,"['parent', 'know', 'best', 'good', 'kid']","['homeschooling', 'banned']",a parent knows best what is good for their kid Homeschooling should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4737,A20201,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,We should ban missionary work,in favor of,missionary work disrupts an indigenous culture's natural development.,"['missionary', 'work', 'disrupts', 'indigenous', 'culture', 'natural', 'development']","['ban', 'missionary', 'work']",missionary work disrupts an indigenous culture's natural development. We should ban missionary work in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4738,A20203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Homeschooling should be banned,against,homeschooling is best for children where the schools in the area are not conducive to learning,"['homeschooling', 'best', 'child', 'school', 'area', 'conducive', 'learning']","['homeschooling', 'banned']",homeschooling is best for children where the schools in the area are not conducive to learning Homeschooling should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4739,A20206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We should legalize sex selection,in favor of,"sex selection is a choice between parents and their doctor; if the parents insist on having a boy to, say, balance out a family full of girls, then what's the problem with that?","['sex', 'selection', 'choice', 'parent', 'doctor', 'parent', 'insist', 'boy', 'say', 'balance', 'family', 'full', 'girl', 'whats', 'problem']","['legalize', 'sex', 'selection']","sex selection is a choice between parents and their doctor; if the parents insist on having a boy to, say, balance out a family full of girls, then what's the problem with that? We should legalize sex selection in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4740,A20222,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,We should subsidize student loans,in favor of,"Able students are afraid to continue education due to the prohibitive cost of loans, these students could be the answer to curing cancer etc. We need to ensure no one misses out because of cost.","['able', 'student', 'afraid', 'continue', 'education', 'due', 'prohibitive', 'cost', 'loan', 'student', 'could', 'answer', 'curing', 'cancer', 'etc', 'need', 'ensure', 'one', 'miss', 'cost']","['subsidize', 'student', 'loan']","Able students are afraid to continue education due to the prohibitive cost of loans, these students could be the answer to curing cancer etc. We need to ensure no one misses out because of cost. We should subsidize student loans in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4741,A20226,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,We should subsidize student loans,against,"tax payers, many of which have not been to school themselves, should not have to pay for any elses student loans.","['tax', 'payer', 'many', 'school', 'pay', 'el', 'student', 'loan']","['subsidize', 'student', 'loan']","tax payers, many of which have not been to school themselves, should not have to pay for any elses student loans. We should subsidize student loans against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4742,A20237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Homeopathy brings more harm than good,against,"for minor health issues, homeopathy provides relief","['minor', 'health', 'issue', 'homeopathy', 'provides', 'relief']","['homeopathy', 'brings', 'harm', 'good']","for minor health issues, homeopathy provides relief Homeopathy brings more harm than good against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4743,A20250,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should oppose collectivism,in favor of,collectivism too often causes the individual to suffer needlessly,"['collectivism', 'often', 'cause', 'individual', 'suffer', 'needlessly']","['oppose', 'collectivism']",collectivism too often causes the individual to suffer needlessly We should oppose collectivism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4744,A20268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Homeopathy brings more harm than good,in favor of,there is no proof that  homeopathy works.,"['proof', 'homeopathy', 'work']","['homeopathy', 'brings', 'harm', 'good']",there is no proof that  homeopathy works. Homeopathy brings more harm than good in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4745,A20271,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,We should limit judicial activism,against,sometimes a case has extenuating circumstances that would require a judge to make a different ruling.,"['sometimes', 'case', 'extenuating', 'circumstance', 'would', 'require', 'judge', 'make', 'different', 'ruling']","['limit', 'judicial', 'activism']",sometimes a case has extenuating circumstances that would require a judge to make a different ruling. We should limit judicial activism against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4746,A20279,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Homeschooling should be banned,in favor of,homeschooling doesnt get children enough interaction with people so they are more likely to be social outcasts,"['homeschooling', 'doesnt', 'get', 'child', 'enough', 'interaction', 'people', 'likely', 'social', 'outcast']","['homeschooling', 'banned']",homeschooling doesnt get children enough interaction with people so they are more likely to be social outcasts Homeschooling should be banned in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4747,A20330,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,We should limit judicial activism,against,judicial activism will bring forth new interpretations of the constitution and advance our society,"['judicial', 'activism', 'bring', 'forth', 'new', 'interpretation', 'constitution', 'advance', 'society']","['limit', 'judicial', 'activism']",judicial activism will bring forth new interpretations of the constitution and advance our society We should limit judicial activism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4748,A20331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,We should legalize sex selection,in favor of,there are valid medical reasons for using sex selection to combat certain diseases,"['valid', 'medical', 'reason', 'using', 'sex', 'selection', 'combat', 'certain', 'disease']","['legalize', 'sex', 'selection']",there are valid medical reasons for using sex selection to combat certain diseases We should legalize sex selection in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4749,A20338,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,We should limit judicial activism,in favor of,we should limit judicial activism so that we do not depart from the constitution.,"['limit', 'judicial', 'activism', 'depart', 'constitution']","['limit', 'judicial', 'activism']",we should limit judicial activism so that we do not depart from the constitution. We should limit judicial activism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4750,A20342,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,We should legalize sex selection,against,we shouldn't legalize sex selection because is moral action in society,"['shouldnt', 'legalize', 'sex', 'selection', 'moral', 'action', 'society']","['legalize', 'sex', 'selection']",we shouldn't legalize sex selection because is moral action in society We should legalize sex selection against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4751,A20349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,We should ban missionary work,in favor of,we should ban missionary work because people are getting killed going to bad places.,"['ban', 'missionary', 'work', 'people', 'getting', 'killed', 'going', 'bad', 'place']","['ban', 'missionary', 'work']",we should ban missionary work because people are getting killed going to bad places. We should ban missionary work in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4752,A20350,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,We should oppose collectivism,against,"Collectivism forces people to form stronger ties with their community, and ultimately to better themselves by empathizing with the needs of others over themselves.","['collectivism', 'force', 'people', 'form', 'stronger', 'tie', 'community', 'ultimately', 'better', 'empathizing', 'need', 'others']","['oppose', 'collectivism']","Collectivism forces people to form stronger ties with their community, and ultimately to better themselves by empathizing with the needs of others over themselves. We should oppose collectivism against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4753,A20352,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Homeopathy brings more harm than good,in favor of,homeopathy allows too many unqualified people to use anything they want to try and help people and it can result in people being taken advantage of,"['homeopathy', 'allows', 'many', 'unqualified', 'people', 'use', 'anything', 'want', 'try', 'help', 'people', 'result', 'people', 'taken', 'advantage']","['homeopathy', 'brings', 'harm', 'good']",homeopathy allows too many unqualified people to use anything they want to try and help people and it can result in people being taken advantage of Homeopathy brings more harm than good in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4754,A20362,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,We should oppose collectivism,against,We should support collectivism because many problems like climate change cannot be dealt with on an individual level.,"['support', 'collectivism', 'many', 'problem', 'like', 'climate', 'change', 'cannot', 'dealt', 'individual', 'level']","['oppose', 'collectivism']",We should support collectivism because many problems like climate change cannot be dealt with on an individual level. We should oppose collectivism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4755,A20374,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,We should oppose collectivism,against,collectivism can achieve more that individuals alone,"['collectivism', 'achieve', 'individual', 'alone']","['oppose', 'collectivism']",collectivism can achieve more that individuals alone We should oppose collectivism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4756,A20386,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,We should subsidize student loans,in favor of,education is important to ensure the continued progress of humanity and to move humanity forwards; for this reason we should subsidise loans for students.,"['education', 'important', 'ensure', 'continued', 'progress', 'humanity', 'move', 'humanity', 'forward', 'reason', 'subsidise', 'loan', 'student']","['subsidize', 'student', 'loan']",education is important to ensure the continued progress of humanity and to move humanity forwards; for this reason we should subsidise loans for students. We should subsidize student loans in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4757,A20390,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Homeopathy brings more harm than good,in favor of,homeopathy can stop people from seeking proper medical attention,"['homeopathy', 'stop', 'people', 'seeking', 'proper', 'medical', 'attention']","['homeopathy', 'brings', 'harm', 'good']",homeopathy can stop people from seeking proper medical attention Homeopathy brings more harm than good in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4758,A20392,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Homeschooling should be banned,against,homeschooling should not be banned because there is a lot of crime in the schools and if the parents want to teach their children they should have the right to,"['homeschooling', 'banned', 'lot', 'crime', 'school', 'parent', 'want', 'teach', 'child', 'right']","['homeschooling', 'banned']",homeschooling should not be banned because there is a lot of crime in the schools and if the parents want to teach their children they should have the right to Homeschooling should be banned against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4759,A20399,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Homeschooling should be banned,against,"home schooling is a good alternative for many. it is economical, safe and and a better environment for some children.  parents have a right to choose what is best for their child.","['home', 'schooling', 'good', 'alternative', 'many', 'economical', 'safe', 'better', 'environment', 'child', 'parent', 'right', 'choose', 'best', 'child']","['homeschooling', 'banned']","home schooling is a good alternative for many. it is economical, safe and and a better environment for some children.  parents have a right to choose what is best for their child. Homeschooling should be banned against",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
4760,A20435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,We should limit judicial activism,against,judicial activism can be useful to prevent truly bad people who abuse the letter of the law to skirt punishment.,"['judicial', 'activism', 'useful', 'prevent', 'truly', 'bad', 'people', 'abuse', 'letter', 'law', 'skirt', 'punishment']","['limit', 'judicial', 'activism']",judicial activism can be useful to prevent truly bad people who abuse the letter of the law to skirt punishment. We should limit judicial activism against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4761,A20441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,We should limit judicial activism,in favor of,judicial activism should be limited to avoid violence among the opposition.,"['judicial', 'activism', 'limited', 'avoid', 'violence', 'among', 'opposition']","['limit', 'judicial', 'activism']",judicial activism should be limited to avoid violence among the opposition. We should limit judicial activism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
